ID,Brand,VehicleModel,ManufacturingYear,Type,rating,color,Duty,fuel,CylinderCount,type of gear,capacity,Odometer,#airbags,price
14483,,I have the fastest model ever.. yes you got it right it's REXTON,1-1-2013,jeep,3.0,,640,Dies,4.0 cyl,gear,2,107141 km,1004,32045
15454,honda,FIT,19years old,Hatchback4,3.0,Metallic,-,Gas,4.0,gear,1.3,117000 KM,4,8154
8149,VOLKSWAGEN is the best,Jetta GLI,1-1-2015,sedan,1.0,Metallic,-,Gas,0,auto,2.0 Turbo,TOTAL 135000 km,10,21326
16716,,my model which is E 350 is the best,3011,SEDAN,2.0,Metallic,%,Dies,6.0,auto,3.5,119379,12,16621
10536,TOYOTA,,,sedan,4.0,Pearl White,779 pound,Electric Hybrid,0,gear,2.5,225510 km,12,314
16300,volkswagen,I own Passat se.,,Sedan,2.0,Charcoal,781$,Gas,15.0,auto,2.5,71000 km,106,20385
11083,CHEVROLET is the best,Impala,2019,sedan,1.0,,1869,,0,auto,3.6,18438 KM,12$,3450
15911,mercedes-benz,my model which is ML 350 is the best,2012,JEEP,-1.0,Jet Black,1058,,6.0,gear,3.5,245762  kilo,12 count,157
1893,HYUNDAI,,2002,JEEP,2.0,Chocolate,-,other,6.0,gear,2.7,1000 KM,4,10349
17524,MERCEDES-BENZ is the best,,2001,SEDAN,5.0,Metallic,-,Gas,6.0,,3.2,233000  kilo,6 bags,12544
15788,Opel,I own Astra G.,1998<,hatchback,7.0,,-,Gas,4.0 cyl,manual,1.6,TOTAL 555555 km,ONLY 2 AIRBAG,7000
3849,LEXUS is the best,my model which is RX 450 is the best,14years old,JEEP,2.0,Jet Black,1399,Electric Hybrid,0,others,3.5,167222  kilo,"12,",5018
13105,HYUNDAI,my model which is Sonata is the best,2011,SEDAN,5.0,Charcoal,831 pound,Electric Hybrid,4.0,auto,2.4,224349  kilometer,0,3450
7302,daihatsu,my model which is Move is the best,2012$,HATCHBACK,6.0,Royal Purple,The car levy amounted is 638 per vehicle.,Gas,0,R,0.7,71000 km,4 bags,5959
11527,,X-TERRA,1-1-2006,jeep,2.0,Jet Black,-,other,16.0,gear,4,159000 KM,4\,18503
11945,TOYOTA,PRIUS V,,,4.0,Sky Blue,586 pound,Gas,4.0 cyl,,1.8,174000  kilometer,8 bags,18817
7115,MAZDA,my model which is CX-5 is the best,2014,WOOW Jeep,0.0,Jet Black,-,Gas,0,others,2.5,94000 km,-94,34497
7108,CHEVROLET,I have the fastest model ever.. yes you got it right it's Orlando,2016,Jeep4,2.0,Pearl White,730$,Dies,14.0,auto,1.6,66603,4 count,28423
10410,honda,,2011,minivan,5.0,,|,Gas,4.0,auto,0,153000  kilo,8,13799
6527,HYUNDAI is the best,my model which is Sonata is the best,2016,WOOW Sedan,-3.0,,^,other,4.0 cyl,auto,2,285486  kilo,4 count,15681
6551,HYUNDAI,,1-1-2012,SEDAN,3.0,Jet Black,531$,Gas,4.0,auto,1.6,83198 km,4  ,20266
13449,hyundai,Sonata,,sedan,2.0,Charcoal,We were surprised by the hefty $751 levy on imported cars.,Gas,4.0,R,2.4,104557 KM,12^,4077
8518,mercedes-benz,Vito,2006,,,Charcoal,-,Dies,6.0 cyl,gear,2.2 Turbo,200000 km,ONLY 3 AIRBAG,18817
7456,ssangyong,Actyon,1916,JEEP,4.0,Pearl White,730 pound,Gas,4.0,gear,0,23379  kilo,4 bags,42102
16246,toyota,Prius,8years old,HATCHBACK,5.0,Pearl White,2188$,Electric Hybrid,4.0,others,1.8,49000,8  ,22000
6134,HYUNDAI,I have the fastest model ever.. yes you got it right it's Accent,2015,sedan,2.0,Metallic,629,Dies,14.0,,1.6,43457 km,4,17038
9512,TOYOTA,,1905,,0.0,Pearl White,-,Gas,4.0,others,1,135000  kilo,1002,5645
4604,ssangyong,REXTON,2014,JEEP,2.0,Jet Black,I had to pay a substantial $639 levy on my new car purchase.,Dies,4.0,,2,108105  kilo,4,36219
8493,mitsubishi,I have the fastest model ever.. yes you got it right it's Chariot,25years old,minivan,6.0,Pearl White,-,Gas,4.0 cyl,gear,2.4,98000 km,4 bags,6272
8169,chevrolet,Cruze,11years old,SEDAN,0.0,Sapphire Blue,|,Gas,14.0,,1.8,145000  kilo,4  ,8467
11423,TOYOTA,Camry,,Sedan3,2.0,Pearl White,779,Electric Hybrid,4.0,gear,2.5,225510  kilo,12&,314
4993,TOYOTA is the best,,2009&,,0.0,Jet Black,1537 pound,Electric Hybrid,6.0,auto,3.3,318358 km,12,1019
14422,MERCEDES-BENZ,C 240,2001,sedan,,Ruby Red,-,Gas,6.0 cyl,AUTO,2.4,400000 KM,ONLY 6 AIRBAG,8781
8504,chevrolet,Lacetti,2010,sedan,2.0,Crimson,10687,Gas,4.0 cyl,,1.6,111897 KM,ONLY 4 AIRBAG,12281
16663,toyota,I own Vitz.,19years old,Hatchback,3.0,Metallic,-,Gas,4.0 cyl,gear,1,200000  kilo,ONLY 4 AIRBAG,8154
14663,I love TOYOTA,I own Highlander.,2009,jeep,1.0,Sapphire Blue,1537 pound,Electric Hybrid,0,auto,3.3,420550 KM,12 count,12074
13715,toyota,I own RAV 4.,,jeep,5.0,Charcoal,779 pound,Gas,14.0,gear,2.5,155672 km,12,13485
5320,,I have the fastest model ever.. yes you got it right it's Cruze,2011,SEDAN,2.0,,I had to pay a substantial $645 levy on my new car purchase.,Gas,4.0 cyl,others,1.8,28000,12 bags,9408
1765,,Lacetti,2009|,sedan,4.0,Metallic,790 pound,,4.0 cyl,others,1.6,159634  kilo,4,4180
14943,MINI,Countryman,2011,Jeep3,2.0,Crimson,-,Gas,4.0,gear,1.6 Turbo,184000  kilo,12,25716
5255,KIA,I have the fastest model ever.. yes you got it right it's RIO,,jeep,0.0,Jet Black,880,Gas,0,auto,1.6,65451 km,12|,1646
14906,toyota,I own Vitz.,2005,WOOW Hatchback,5.0,Metallic,-,Gas,14.0,auto,1.3,TOTAL 190000 km,8 bags,8151
11266,toyota,I have the fastest model ever.. yes you got it right it's 4Runner,2003,jeep,5.0,Jet Black,-,Gas,6.0,others,4.7,146000 KM,6,21500
6898,I love AUDI,my model which is A7 is the best,13years old,HATCHBACK,5.0,Pearl White,-,Gas,0,R,3.0 Turbo,0  kilo,8 count,25089
17531,I love TOYOTA,I have the fastest model ever.. yes you got it right it's Prius C,2112,sedan,0.0,Jet Black,503 pound,Electric Hybrid,4.0,auto,1.5,100000 km,12,11290
1095,TOYOTA,my model which is Prius is the best,1908,hatchback,3.0,,-,Electric Hybrid,4.0 cyl,gear,1.5,142000  kilo,4,15053
1916,chevrolet,ORLANDO,2012,jeep,3.0,Charcoal,#,Dies,4.0,gear,0,163000 km,4,20005
3727,HONDA,FIT,1-1-2012,UNIVERSAL,1.0,Charcoal,1111,Electric Hybrid,4.0,others,1.3,98000  kilo,1002,9000
2042,subaru,,3005,Sedan,2.0,,7058$,Gas,6.0,auto,3,147000 km,6,10349
17371,DAEWOO,Lacetti,2010,SEDAN,3.0,,761 pound,Gas,4.0,auto,1.8,71479 KM,4,6743
9863,,I own Focus.,2017,Sedan4,4.0,,-,Gas,4.0 cyl,R,1.5 Turbo,2700 km,6,24775
5698,SSANGYONG,Actyon,2011,SEDAN,3.0,Metallic,707,Dies,4.0 cyl,auto,2,194314 km,4 bags,16160
8018,LEXUS is the best,,8years old,Jeep,2.0,Charcoal,690,,6.0,auto,3.5,0  kilo,12,34811
3941,NISSAN,Skyline,2001,SEDAN,0.0,Metallic,-,Natural Gas,6.0,auto,2.5,165000,2  ,6115
7251,fiat,500 sport,2011,hatchback,2.0,,-,Gas,4.0,R,1.4,180800 KM,6,13956
7649,toyota,my model which is Prius is the best,1-1-2015,WOOW Jeep,3.0,,353$,Electric Hybrid,4.0 cyl,auto,0,104795 KM,12,2038
6756,SSANGYONG,,2016,JEEP,5.0,Sapphire Blue,730 pound,Dies,4.0,AUTO,1.6,89836  kilo,4 count,42102
8882,VOLKSWAGEN,CADDY,2008,goods wagon,,Sapphire Blue,-,,0,R,2,218000  kilo,4  ,13485
10964,I love NISSAN,I own X-Terra.,2002,Jeep,4.0,,-,Gas,6.0,others,0,22000,8,5018
1388,TOYOTA,my model which is Prius is the best,2012,hatchback,2.0,Charcoal,586,Electric Hybrid,4.0 cyl,AUTO,1.8,160000  kilo,16 bags,18503
11589,chevrolet,my model which is Volt is the best,2013,Hatchback1,3.0,Crimson,-,hyb,4.0,,0,102000 km,12,23521
951,ford,Transit,2014,microbus,1.0,Pearl White,694$,Dies,4.0,manual,2.2 Turbo,142256 km,2 count,36065
8252,kia,my model which is Optima is the best,2012,sedan,2.0,Charcoal,-,Electric Hybrid,14.0,auto,2.4,126994  kilo,12#,19757
6382,chevrolet,my model which is Cruze is the best,2113,sedan,2.0,Pearl White,+,Gas,0,auto,1.8,61573  kilo,ONLY 4 AIRBAG,18519
16217,DAEWOO,LACETTI,2009,Sedan,2.0,,790,,4.0,gear,1.6,53613  kilo,4,5968
8166,hyundai,Santa FE,12years old,Jeep3,-1.0,Jet Black,697 pound,Dies,14.0,,0,187274 KM,4,25810
10286,,E 350,2009,Sedan,,Jet Black,1624$,Gas,8.0,auto,3.5,111111 km,0,21326
16231,LEXUS is the best,I have the fastest model ever.. yes you got it right it's RX 450,,,2.0,,-8828,Electric Hybrid,6.0,,3.5,101816 KM,12,188
7538,toyota,I have the fastest model ever.. yes you got it right it's Prius,2011,SEDAN,3.0,,I had to pay a substantial $645 levy on my new car purchase.,Electric Hybrid,6.0,auto,1.8,281600 km,8,13485
13304,TOYOTA,RAV 4,1-1-2015,Sedan,4.0,Charcoal,I had to pay a substantial $934 levy on my new car purchase.,Gas,4.0,auto,2.5,74000,0+,34497
15021,infiniti,G37,2011,sedan,4.0,Metallic,-8766,Gas,6.0,others,3.7,158128 KM,ONLY 12 AIRBAG,470
4900,I love KIA,OPTIMA,,sedan,4.0,,751 pound,Electric Hybrid,4.0,auto,2.4,127200,112,21639
12069,MERCEDES-BENZ,E 300,2017,SEDAN,3.0,Jet Black,1017,Gas,14.0,auto,2,26802 km,-88,314
888,Toyota,Passo,2008,hatchback,5.0,,-,,3.0 cyl,gear,1,112000 km,4,6586
1090,Ford,Fusion,2017,Sedan0,,Metallic,1017 pound,Gas,4.0,others,2,158344  kilo,12],470
13439,Lexus,RX 450,3010,JEEP,4.0,,-8601,Electric Hybrid,6.0,AUTO,3.5,167222,12  ,5018
7885,hyundai,I own Sonata.,2014,Sedan,4.0,Tangerine,639 pound,other,4.0,others,2,583499  kilo,4,8467
9454,toyota,my model which is Camry is the best,,Sedan1,4.0,,10394,Electric Hybrid,4.0,AUTO,2.5,130000 KM,12>,9408
11263,hyundai,I have the fastest model ever.. yes you got it right it's Tucson,2010,JEEP,2.0,,&,Dies,4.0,others,2,130001 km,4,20237
11503,CHEVROLET is the best,LACETTI,2009,sedan,2.0,Charcoal,-9210,Gas,4.0,auto,1.6,87250  kilometer,4,11848
6196,mercedes-benz,,2009,sedan,0.0,Metallic,-,Dies,6.0,auto,2.2 Turbo,278000  kilometer,108,27598
1253,HYUNDAI,Elantra,1-1-2012,sedan,2.0,,531,Gas,4.0 cyl,auto,1.6,170713 km,4  ,14166
2483,SSANGYONG is the best,I have the fastest model ever.. yes you got it right it's Korando,2012<,Pickup0,3.0,Pearl White,642,Dies,4.0 cyl,auto,0,TOTAL 201897 km,4%,21940
15012,SSANGYONG,my model which is Actyon is the best,2010,Jeep1,0.0,Jet Black,I had to pay a substantial $836 levy on my new car purchase.,Dies,4.0,auto,2,121899 km,ONLY 4 AIRBAG,20005
7819,Toyota,I own Camry.,2013,JEEP,,Jet Black,779 pound,Electric Hybrid,4.0,,0,493571 KM,12 bags,392
6863,HYUNDAI,I own Elantra.,2013,WOOW Sedan,5.0,Ruby Red,-,Gas,14.0,others,1.8,120000 km,8,70
17085,HYUNDAI,Sonata,2015,SEDAN,2.0,Metallic,765,other,4.0,auto,2,274844 km,4 count,10663
15277,Hyundai,I have the fastest model ever.. yes you got it right it's Elantra,2014,sedan,4.0,,10584,Gas,4.0 cyl,gear,1.8,120000  kilo,0,12544
17063,,I have the fastest model ever.. yes you got it right it's Genesis,2010,Coupe3,,Pearl White,836,Gas,0,gear,2,81384 KM,ONLY 4 AIRBAG,15825
10187,Bmw,318,18years old,,0.0,Sapphire Blue,-,Gas,4.0 cyl,manual,0,237000 km,6,13485
1480,volkswagen,Jetta,12years old,Sedan3,0.0,Metallic,-,Gas,5.0 cyl,auto,2.5,120640  kilometer,6`,19757
5716,I love HYUNDAI,I own Sonata.,2012,sedan,0.0,Sapphire Blue,753 pound,Gas,4.0,auto,2.4,180067 km,12,1490
14646,hyundai,I own Genesis.,2010,COUPE,4.0,,836$,Gas,4.0 cyl,auto,2,TOTAL 93238 km,4 bags,15458
9690,INFINITI,I have the fastest model ever.. yes you got it right it's FX45,20years old,Jeep,2.0,Charcoal,-,Gas,6.0,auto,4.5,300000,6 count,10036
6973,toyota,,5years old,WOOW Jeep,4.0,Sapphire Blue,_,Gas,4.0,auto,2,24339  kilometer,12 bags,549
15684,audi,Q5,2014,JEEP,3.0,Charcoal,I had to pay a substantial $639 levy on my new car purchase.,Gas,4.0 cyl,auto,2.0 Turbo,71000 km,12!,29166
2504,Toyota,,2010,Sedan,,Jet Black,761 pound,Electric Hybrid,4.0,auto,1.8,181022  kilometer,12,14113
5236,mercedes-benz,I have the fastest model ever.. yes you got it right it's C 240,2000-,sedan,,Sapphire Blue,-,Gas,6.0 cyl,auto,2.6,27000 km,4 count,9095
5261,,I own Golf 4.,1999,,0.0,Pearl White,-,other,4.0,manual,1.6,180056 KM,4 count,5645
714,,I own Genesis.,3010,coupe,4.0,Jet Black,836 pound,Gas,4.0 cyl,others,2,123187 km,4,16123
17411,MERCEDES-BENZ,E 350,1-1-2010,SEDAN,5.0,Jet Black,1399$,Dies,6.0,AUTO,3.5,239224  kilo,12 count,862
13775,I love TOYOTA,SIENNA,2013,MINIVAN,2.0,Charcoal,1055,Gas,6.0,auto,3.5,144000 km,12<,36065
15734,chevrolet,,2014,,3.0,,639,,4.0 cyl,gear,2,48450 KM,4,38217
7968,VOLKSWAGEN,PASSAT,2014,sedan,3.0,Charcoal,584 pound,Gas,4.0,others,1.8 Turbo,197600  kilo,-90,17249
133,mercedes-benz,E 300,2017,Sedan4,1.0,Jet Black,-8983,Gas,4.0,others,2,50930  kilo,12,22580
4996,Hyundai,my model which is Veloster R-spec is the best,,Coupe,1.0,Jet Black,-,Gas,4.0 cyl,,1.6 Turbo,96000  kilo,6 bags,19757
15210,I love FORD,I own Fusion.,2013,sedan,0.0,Metallic,530,Gas,4.0,auto,1.6 Turbo,201000 KM,12 count,9722
2806,HYUNDAI,I have the fastest model ever.. yes you got it right it's Sonata,9years old,sedan,4.0,Tangerine,765,other,4.0,auto,2,705856 KM,4 bags,9722
4092,TOYOTA is the best,CAMRY,2018,,6.0,Jet Black,1327,Gas,14.0,auto,2.5,19000  kilometer,11  ,32929
1734,I love MAZDA,Mazda 3,2005),sedan,2.0,Charcoal,-,Gas,4.0 cyl,others,2.3,65000 km,8 bags,8467
268,mercedes-benz,I own CLS 500.,2006,,4.0,Charcoal,-,Gas,8.0 cyl,auto,5,2000 km,12 count,21326
15100,I love BMW,X5,2012,,3.0,Pearl White,919,Dies,16.0,R,3,TOTAL 274098 km,0 bags,7213
11443,,Malibu,2113,sedan,5.0,,779,Gas,4.0,AUTO,2.5,200338 km,12,2038
2695,toyota,my model which is Prius is the best,2007*,SEDAN,4.0,,-,Electric Hybrid,4.0 cyl,auto,1.5,318400 km,5!,11917
1309,bmw,my model which is X5 is the best,13years old,jeep,,Jet Black,1172,Gas,4.0,auto,3.5 Turbo,176080 km,12,20071
7797,TOYOTA,I have the fastest model ever.. yes you got it right it's Highlander,1-1-2012,JEEP,5.0,Charcoal,1058,Gas,6.0,R,3.5,285186  kilo,-88,9565
9000,,I own LS 460.,2009,Sedan,4.0,Jet Black,2108$,Gas,4.0,auto,4.6,TOTAL 188266 km,4(,31245
4508,KIA,Optima,2013,sedan,6.0,Gold,-9249,Gas,0,others,2.4,TOTAL 84000 km,16  ,13172
3326,toyota,,10years old,sedan,1.0,Pearl White,777,Gas,0,auto,2.5,29800 KM,6 bags,22580
4383,I love SUBARU,CROSSTREK,2014,hatchback,0.0,,333,,14.0,R,2,50342  kilo,8 count,26814
1760,I love HYUNDAI,my model which is Elantra is the best,2015,sedan,0.0,,I had to pay a substantial $697 levy on my new car purchase.,Gas,4.0 cyl,auto,1.8,88830  kilometer,-100,17249
2532,HYUNDAI,GENESIS,,SEDAN,4.0,Pearl White,1375,Gas,4.0,AUTO,0,121758,4  ,46207
15418,ford,ESCAPE,,jeep,1.0,,.,Electric Hybrid,4.0,auto,2.5,205000 km,8 bags,13172
2060,chevrolet,I have the fastest model ever.. yes you got it right it's Malibu,2014[,WOOW Sedan,1.0,Chocolate,~,Dies,0,auto,0,38714 km,4-,15053
6965,LEXUS,my model which is GX 460 is the best,,JEEP,2.0,Jet Black,1811 pound,,8.0,auto,4.6,155821  kilometer,0,39201
11919,SSANGYONG,I own Actyon.,7years old,jeep,5.0,Sapphire Blue,-9169,Gas,4.0,AUTO,1.6,70087  kilo,4  ,40092
16941,MERCEDES-BENZ is the best,,2010<,MICROBUS,3.0,Pearl White,-,Dies,5.0 cyl,others,2.2 Turbo,1111,7.,2500
3515,hyundai,I have the fastest model ever.. yes you got it right it's H1,,Minivan,1.0,,1185,Dies,4.0,others,2.5,74121  kilo,4,15994
17372,TOYOTA is the best,I have the fastest model ever.. yes you got it right it's Aqua,2012~,Hatchback,3.0,Metallic,503,Gas,4.0,,1.5,175200  kilo,4 count,11967
7431,HYUNDAI,Tucson,1-1-2014,JEEP,,,-,Gas,4.0,auto,2.4,66413 km,12 count,31361
4774,nissan,SERENA,2000,goods wagon,6.0,Sapphire Blue,-,Dies,4.0,gear,2.3,220000 KM,-94,4704
9253,HYUNDAI,Genesis,,COUPE,1.0,Pearl White,966,Gas,0,auto,2,106325  kilo,4,14229
16816,hyundai,ELANTRA,2016,Sedan1,1.0,Sapphire Blue,-,Gas,4.0,auto,2,92000 km,12(,26343
1554,hyundai,ELANTRA,,sedan,3.0,,We were surprised by the hefty $687 levy on imported cars.,Gas,0,AUTO,1.6,100963  kilo,104,10406
14311,TOYOTA is the best,my model which is Land Cruiser Prado is the best,2017,WOOW Jeep,5.0,Jet Black,-,Dies,6.0,auto,2.7 Turbo,45000  kilometer,8,345
14530,hyundai,,2011{,,6.0,Jet Black,707,Dies,4.0,R,2,189414 km,4,18312
2790,volkswagen,Passat,1-1-2012,sedan,4.0,Jet Black,-,Gas,5.0 cyl,auto,0,TOTAL 109000 km,12,17240
10261,Kia,my model which is Avella is the best,7years old,sedan,3.0,Metallic,402 pound,Electric Hybrid,0,auto,1.6,103470  kilometer,ONLY 12 AIRBAG,4391
3981,toyota,Camry,2017,sedan,-1.0,Jet Black,1249,Gas,4.0,others,2.5,32000 km,10,32929
730,toyota,I have the fastest model ever.. yes you got it right it's Corolla 04,2013,Sedan1,3.0,,585 pound,Gas,4.0 cyl,gear,1.8,132800 km,10,15681
8985,bmw,,1997,sedan,0.0,Jet Black,-,,4.0 cyl,gear,1.8,245000 km,4 bags,6586
16099,TOYOTA,PRIUS,9years old,,0.0,Metallic,-,hyb,4.0,others,1.8,87000 km,12 count,26971
13252,BMW is the best,I own 528.,2014,sedan,5.0,,639$,Gas,12.0 cyl,auto,2.0 Turbo,10000 KM,12;,42337
14735,ford,I have the fastest model ever.. yes you got it right it's Escape,2016,Jeep,0.0,Pearl White,730$,Gas,4.0 cyl,auto,1.6,0 km,ONLY 0 AIRBAG,16308
3647,HYUNDAI,,2012,sedan,2.0,Pearl White,-,Gas,16.0,auto,3,122000 km,12,32302
7750,toyota,CAMRY,2014,sedan,4.0,Charcoal,777,Gas,4.0 cyl,AUTO,2.5,107000 km,12 bags,22000
8792,I love CHEVROLET,Volt,3014,Jeep4,3.0,Jet Black,259$,Electric Hybrid,4.0 cyl,others,1.4,133195 km,1000,862
336,Hyundai,Sonata,1-1-2012,sedan,7.0,Metallic,-,Electric Hybrid,4.0,auto,2,280480 km,109,18503
14601,hyundai,I have the fastest model ever.. yes you got it right it's Sonata,2012,Sedan2,5.0,Crimson,753,Electric Hybrid,4.0,others,2.4,259934  kilo,0,4077
4579,I love SUBARU,my model which is Forester is the best,,WOOW Jeep,5.0,,781,Gas,4.0,others,2.5,260133 km,0,4861
12035,bmw,318,1999,WOOW Hatchback,5.0,Sand,-,Gas,0,others,1.8,TOTAL 300000 km,6 count,5018
2553,TOYOTA is the best,Camry,1-1-2018,,2.0,Jet Black,:,Electric Hybrid,4.0,auto,2.5,TOTAL 127515 km,12 count,9722
5076,dodge,,2003,Jeep3,,Chocolate,-,Natural Gas,8.0,others,4.7,240000  kilo,6,7840
15124,mitsubishi,Pajero,2997,Jeep,1.0,Sapphire Blue,-,Dies,4.0,R,2.8 Turbo,159000  kilo,2,17249
4947,TOYOTA,I own Prius.,2011,,0.0,Jet Black,645$,Electric Hybrid,14.0,auto,0,229461 KM,12,3293
2522,TOYOTA,I have the fastest model ever.. yes you got it right it's Corolla,2010,Sedan1,1.0,,761$,Gas,4.0 cyl,auto,1.8,290280  kilo,12 count,3607
4007,bmw,I have the fastest model ever.. yes you got it right it's 525 i,1-1-2003,,2.0,Charcoal,-,Gas,0,auto,2.5,190000  kilo,6,9408
8058,ford,Focus,2114,Hatchback,6.0,,-9361,Gas,4.0 cyl,gear,0,156043  kilometer,0  ,12544
16685,HYUNDAI,I own Elantra.,2014,SEDAN,2.0,,528 pound,Gas,4.0,,1.6,52569,ONLY 4 AIRBAG,25004
15027,honda,INSIGHT,14years old,SEDAN,1.0,Crimson,574,Gas,4.0,,1.3,171200  kilo,0 count,11917
5901,TOYOTA,Prius,1911,hatchback,0.0,Crimson,645 pound,Electric Hybrid,4.0 cyl,auto,1.8,182400 KM,112,7840
8268,I love CHEVROLET,my model which is Cruze is the best,2014,sedan,3.0,Sapphire Blue,638 pound,Dies,4.0,others,2,66226 km,4,14426
10872,MERCEDES-BENZ,C 240,2001,Sedan0,5.0,Jet Black,-,Gas,6.0,auto,2.6,20017,10,9722
883,I love LEXUS,I have the fastest model ever.. yes you got it right it's GX 470,2008,JEEP,0.0,Jet Black,2455,Gas,8.0 cyl,auto,4.7,218126 km,0+,282
16348,,I have the fastest model ever.. yes you got it right it's Transit,2004,Microbus,1.0,Metallic,-,Dies,14.0,manual,2,180000 KM,2,13172
13472,FORD,MUSTANG,2018,,2.0,Jet Black,2566,Gas,0,auto,0,39576  kilo,ONLY 12 AIRBAG,7997
1921,ssangyong,I own Actyon.,13years old,jeep,2.0,,10707,Dies,4.0,,2,122918  kilo,ONLY 4 AIRBAG,17942
12074,chevrolet,I own Cruze.,2016@,sedan,,Charcoal,650,Gas,4.0,auto,1.4,119709,0 bags,12544
6531,LEXUS,,2010,jeep,4.0,Charcoal,1399 pound,Electric Hybrid,6.0,auto,3.5,TOTAL 317470 km,12 count,220
3354,nissan,ELGRAND,2003,minivan,4.0,Gold,-,other,6.0,,3,185000 KM,12 bags,12544
5824,hyundai,,2014,Jeep,2.0,Jet Black,639 pound,Dies,4.0,,2,TOTAL 121189 km,4,33908
11786,HYUNDAI is the best,I own Elantra Gt.,2013!,HATCHBACK,3.0,Pearl White,/,Gas,14.0,auto,1.8,118400  kilometer,6,18503
17466,nissan,I own Juke.,2015,jeep,2.0,Pearl White,629$,Gas,4.0 cyl,auto,0,88475,0,3763
7986,I love HYUNDAI,ELANTRA,2013|,sedan,2.0,Jet Black,585,Gas,4.0,R,0,157859 km,-88,314
7454,Mercedes-Benz,my model which is GLA 250 is the best,7years old,jeep,2.0,Metallic,1017,Gas,4.0,auto,2,43651  kilo,0(,47
9442,kia,,,sedan,4.0,Pearl White,889,Gas,4.0,auto,2,62876 KM,4.,22580
17774,,I have the fastest model ever.. yes you got it right it's Elantra,2013,sedan,,Charcoal,585,Gas,4.0,auto,1.8,142224 KM,12,549
734,MERCEDES-BENZ is the best,my model which is A 190 is the best,,Hatchback,4.0,Jet Black,-,Gas,4.0,auto,1.9,145000 km,4,25
3707,MERCEDES-BENZ,my model which is R 350 is the best,1-1-2011,JEEP,3.0,Jet Black,-,Dies,0,others,3,162000 KM,"12""",37633
10773,kia,my model which is Ceed is the best,2007,hatchback,0.0,Charcoal,1047$,Dies,1.0,manual,0,1000,4 bags,10192
6404,TOYOTA,CAMRY,2014,sedan,4.0,Charcoal,-9606,Electric Hybrid,4.0,others,2.5,115312  kilometer,ONLY 12 AIRBAG,706
9060,nissan,LATIO,2006,SEDAN,5.0,,-,Gas,4.0,auto,1.5,124000  kilo,8 count,9095
12268,I love TOYOTA,I own Camry.,1-1-2010,Sedan,4.0,Pearl White,I had to pay a substantial $986 levy on my new car purchase.,Electric Hybrid,4.0 cyl,others,2.4,324613  kilo,12  ,1411
14074,,Demio,1-1-2003,hatchback,3.0,Crimson,-,Gas,4.0 cyl,others,0,5000,4,6272
4958,AUDI,I have the fastest model ever.. yes you got it right it's A7,2014,hatchback,3.0,,-9085,Gas,6.0,,3,401128  kilo,0=,157
75,I love FORD,Escape,,jeep,4.0,Pearl White,1185$,Electric Hybrid,0,auto,2.5,193614  kilometer,0 bags,220
3295,ford,Fusion,11years old,SEDAN,6.0,Pearl White,640$,Electric Hybrid,4.0 cyl,R,2,320554 km,0,4077
8356,MERCEDES-BENZ,E 320,22years old,Sedan4,2.0,Jet Black,-,Gas,6.0,auto,3.2,230000 KM,10,17249
4210,toyota,HIGHLANDER,15years old,JEEP,2.0,,1537$,Electric Hybrid,6.0 cyl,,3.3,420550  kilo,12:,12074
1009,hyundai,Sonata,1-1-2013,SEDAN,,,751$,Gas,4.0,auto,2.4,127355  kilometer,0/,26657
8246,HONDA,Civic,1895,hatchback,3.0,Metallic,-,Gas,0,others,1.3,2000 km,-98,2700
2003,daihatsu,YRV,2002,WOOW Universal,-1.0,,-,Gas,4.0 cyl,gear,1.3,TOTAL 120000 km,1002,4077
3271,TOYOTA is the best,,8years old,jeep,0.0,,*,Gas,0,auto,2.5,60000  kilo,8 count,40769
16359,Jaguar,I own XF.,2013,SEDAN,2.0,Pearl White,917 pound,Gas,14.0,R,3,TOTAL 90000 km,4  ,41629
3936,kia,my model which is RIO is the best,2009,sedan,1.0,,702,Gas,4.0 cyl,others,1.4,TOTAL 147600 km,1004,10349
17221,hyundai,I have the fastest model ever.. yes you got it right it's Elantra,2014,Sedan,3.0,Metallic,528 pound,Dies,4.0,auto,1.6,78836 km,4 bags,14426
13234,toyota,I have the fastest model ever.. yes you got it right it's Camry,2018,sedan,4.0,Jet Black,609 pound,Electric Hybrid,4.0,others,2.5,127515 km,12,9722
16190,HYUNDAI,I own Genesis.,1-1-2011,coupe,5.0,,-,Gas,4.0 cyl,others,0,111000 km,6[,18189
12438,HYUNDAI,my model which is Sonata is the best,2015,sedan,,,765$,other,4.0,auto,0,462954,4&,9722
1140,,I own Ist 1.5.,2002,hatchback,1.0,Jet Black,-,Gas,4.0,AUTO,1.5,111111 km,-98,11149
5570,mercedes-benz,E 300,3017,Sedan1,2.0,Jet Black,1017,Gas,4.0 cyl,auto,2,50930  kilo,12^,22580
9427,Toyota,Camry,3016,WOOW Sedan,2.0,Gold,518$,Electric Hybrid,4.0,auto,2.5,67429  kilometer,12,12858
13640,I love VOLKSWAGEN,I own Passat.,2003,Sedan2,1.0,Jet Black,-,Gas,14.0,auto,1.8 Turbo,0 KM,4,5018
15528,volkswagen,,2013,SEDAN,0.0,Metallic,640$,Dies,4.0,,2,189949  kilo,12,1646
4030,honda,my model which is Insight is the best,2010,sedan,0.0,,',Electric Hybrid,4.0,,1.3,173000  kilo,8,12544
